RatingID,XPK_COUNTERPARTY,FAIR_AnnualTurnover,RDF_TotalTurnover,Turnover_Match_Status,FAIR_TotalAssets,RDF_TotalAssets,Assets_Match_Status,Overall_Match_Status,RDF_Source_System
2930554.0,2930554,21256000,2.1256E7,MATCH,61021000,6.1021E7,MATCH,FULL_MATCH,FAIR
2930562.0,2930562,2878000,2878000.0,MATCH,3091000,3091000.0,MATCH,FULL_MATCH,FAIR
2930593.0,2930593,13966000,1.3966E7,MATCH,3454000,3454000.0,MATCH,FULL_MATCH,FAIR
2930622.0,2930622,2922470000,2.92247E9,MATCH,5111809000,5.111809E9,MATCH,FULL_MATCH,FAIR
2930641.0,2930641,2922470000,2.92247E9,MATCH,5111809000,5.111809E9,MATCH,FULL_MATCH,FAIR
2930693.0,2930693,29662000,2.9662E7,MATCH,7568000,7568000.0,MATCH,FULL_MATCH,FAIR
2930723.0,2930723,6704000000,6.704E9,MATCH,10203000000,1.0203E10,MATCH,FULL_MATCH,FAIR
2930738.0,2930738,1030000,1030000.0,MATCH,1768000,1768000.0,MATCH,FULL_MATCH,FAIR
2930776.0,2930776,345175000,3.45175E8,MATCH,267924000,2.67924E8,MATCH,FULL_MATCH,FAIR
2930788.0,2930788,248485000,2.48485E8,MATCH,111891000,1.11891E8,MATCH,FULL_MATCH,FAIR
2930851.0,2930851,232188000,2.32188E8,MATCH,550953000,5.50953E8,MATCH,FULL_MATCH,FAIR
2930852.0,2930852,32485000,3.2485E7,MATCH,12176000,1.2176E7,MATCH,FULL_MATCH,FAIR
2930856.0,2930856,345175000,3.45175E8,MATCH,267924000,2.67924E8,MATCH,FULL_MATCH,FAIR
2930861.0,2930861,232188000,2.32188E8,MATCH,550953000,5.50953E8,MATCH,FULL_MATCH,FAIR
2930865.0,2930865,232188000,2.32188E8,MATCH,550953000,5.50953E8,MATCH,FULL_MATCH,FAIR
2930871.0,2930871,232188000,2.32188E8,MATCH,550953000,5.50953E8,MATCH,FULL_MATCH,FAIR
2930873.0,2930873,232188000,2.32188E8,MATCH,550953000,5.50953E8,MATCH,FULL_MATCH,FAIR
2930875.0,2930875,232188000,2.32188E8,MATCH,550953000,5.50953E8,MATCH,FULL_MATCH,FAIR
2930896.0,2930896,1418500000,1.4185E9,MATCH,3162400000,3.1624E9,MATCH,FULL_MATCH,FAIR
2930928.0,2930928,9539000,9539000.0,MATCH,3759000,3759000.0,MATCH,FULL_MATCH,FAIR
2930932.0,2930932,66092000,6.6092E7,MATCH,268339000,2.68339E8,MATCH,FULL_MATCH,FAIR
2930952.0,2930952,9493000,9493000.0,MATCH,17461000,1.7461E7,MATCH,FULL_MATCH,FAIR
2930955.0,2930955,608000,608000.0,MATCH,2716000,2716000.0,MATCH,FULL_MATCH,FAIR
2930956.0,2930956,1360002000,1.360002E9,MATCH,387051000,3.87051E8,MATCH,FULL_MATCH,FAIR
2930962.0,2930962,347909543.518685,3.47909543518685E8,MATCH,4490432487.55324,4.49043248755324E9,MATCH,FULL_MATCH,FAIR
2930969.0,2930969,36617000,3.6617E7,MATCH,19903000,1.9903E7,MATCH,FULL_MATCH,FAIR
2930993.0,2930993,43288000,4.3288E7,MATCH,22635000,2.2635E7,MATCH,FULL_MATCH,FAIR
2930994.0,2930994,64179000,6.4179E7,MATCH,47901000,4.7901E7,MATCH,FULL_MATCH,FAIR
2931004.0,2931004,378000,378000.0,MATCH,10722000,1.0722E7,MATCH,FULL_MATCH,FAIR
2931010.0,2931010,136383000,1.36383E8,MATCH,37889000,3.7889E7,MATCH,FULL_MATCH,FAIR
2931030.0,2931030,241211000,2.41211E8,MATCH,103499000,1.03499E8,MATCH,FULL_MATCH,FAIR
2931039.0,2931039,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931040.0,2931040,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931041.0,2931041,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931042.0,2931042,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931043.0,2931043,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931044.0,2931044,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931045.0,2931045,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931046.0,2931046,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931047.0,2931047,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931048.0,2931048,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931049.0,2931049,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931050.0,2931050,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931051.0,2931051,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931052.0,2931052,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931053.0,2931053,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931054.0,2931054,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931055.0,2931055,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931056.0,2931056,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931057.0,2931057,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931058.0,2931058,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931059.0,2931059,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931060.0,2931060,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931061.0,2931061,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931062.0,2931062,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931063.0,2931063,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931064.0,2931064,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931065.0,2931065,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931066.0,2931066,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931067.0,2931067,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931068.0,2931068,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931069.0,2931069,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931070.0,2931070,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931071.0,2931071,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931072.0,2931072,70602000,7.0602E7,MATCH,48528000,4.8528E7,MATCH,FULL_MATCH,FAIR
2931093.0,2931093,27959000,2.7959E7,MATCH,24932000,2.4932E7,MATCH,FULL_MATCH,FAIR
2931094.0,2931094,27959000,2.7959E7,MATCH,24932000,2.4932E7,MATCH,FULL_MATCH,FAIR
2931095.0,2931095,27959000,2.7959E7,MATCH,24932000,2.4932E7,MATCH,FULL_MATCH,FAIR
2931097.0,2931097,108034000,1.08034E8,MATCH,156389000,1.56389E8,MATCH,FULL_MATCH,FAIR
2931119.0,2931119,66092000,6.6092E7,MATCH,268339000,2.68339E8,MATCH,FULL_MATCH,FAIR
2931134.0,2931134,3394000,3394000.0,MATCH,5929000,5929000.0,MATCH,FULL_MATCH,FAIR
2931168.0,2931168,683000,683000.0,MATCH,12616000,1.2616E7,MATCH,FULL_MATCH,FAIR
2931169.0,2931169,683000,683000.0,MATCH,12616000,1.2616E7,MATCH,FULL_MATCH,FAIR
2931170.0,2931170,683000,683000.0,MATCH,12616000,1.2616E7,MATCH,FULL_MATCH,FAIR
2931171.0,2931171,172069000,1.72069E8,MATCH,86098000,8.6098E7,MATCH,FULL_MATCH,FAIR
2931172.0,2931172,172069000,1.72069E8,MATCH,86098000,8.6098E7,MATCH,FULL_MATCH,FAIR
2931173.0,2931173,172069000,1.72069E8,MATCH,86098000,8.6098E7,MATCH,FULL_MATCH,FAIR
2931174.0,2931174,172069000,1.72069E8,MATCH,86098000,8.6098E7,MATCH,FULL_MATCH,FAIR
2931176.0,2931176,172069000,1.72069E8,MATCH,86098000,8.6098E7,MATCH,FULL_MATCH,FAIR
2931177.0,2931177,172069000,1.72069E8,MATCH,86098000,8.6098E7,MATCH,FULL_MATCH,FAIR
2931185.0,2931185,28569000,2.8569E7,MATCH,8057000,8057000.0,MATCH,FULL_MATCH,FAIR
2931205.0,2931205,22150000,2.215E7,MATCH,8989000,8989000.0,MATCH,FULL_MATCH,FAIR
2931210.0,2931210,11967000,1.1967E7,MATCH,544465000,5.44465E8,MATCH,FULL_MATCH,FAIR
2931211.0,2931211,23716000,2.3716E7,MATCH,16744000,1.6744E7,MATCH,FULL_MATCH,FAIR
2931247.0,2931247,23716000,2.3716E7,MATCH,16744000,1.6744E7,MATCH,FULL_MATCH,FAIR
2931275.0,2931275,7289000,7289000.0,MATCH,13534000,1.3534E7,MATCH,FULL_MATCH,FAIR
2931280.0,2931280,23072000,2.3072E7,MATCH,20436000,2.0436E7,MATCH,FULL_MATCH,FAIR
2931314.0,2931314,347720000,3.4772E8,MATCH,290672000,2.90672E8,MATCH,FULL_MATCH,FAIR
2931326.0,2931326,15043000,1.5043E7,MATCH,2612000,2612000.0,MATCH,FULL_MATCH,FAIR
2931327.0,2931327,21510000,2.151E7,MATCH,4423000,4423000.0,MATCH,FULL_MATCH,FAIR
2931337.0,2931337,1150000,1150000.0,MATCH,11868000,1.1868E7,MATCH,FULL_MATCH,FAIR
2931338.0,2931338,2716000,2716000.0,MATCH,39815000,3.9815E7,MATCH,FULL_MATCH,FAIR
2931369.0,2931369,18375000,1.8375E7,MATCH,7678000,7678000.0,MATCH,FULL_MATCH,FAIR
2931401.0,2931401,264833145.634521,2.64833145634521E8,MATCH,3984470392.98204,3.98447039298204E9,MATCH,FULL_MATCH,FAIR
2931408.0,2931408,29821000000,2.9821E10,MATCH,53773000000,5.3773E10,MATCH,FULL_MATCH,FAIR
2931452.0,2931452,18718000,1.8718E7,MATCH,10322000,1.0322E7,MATCH,FULL_MATCH,FAIR
2931461.0,2931461,18718000,1.8718E7,MATCH,9476000,9476000.0,MATCH,FULL_MATCH,FAIR
2931479.0,2931479,3143000,3143000.0,MATCH,4679000,4679000.0,MATCH,FULL_MATCH,FAIR
2931511.0,2931511,8431000,8431000.0,MATCH,6730000,6730000.0,MATCH,FULL_MATCH,FAIR
2931541.0,2931541,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2931542.0,2931542,365532000,3.65532E8,MATCH,408962000,4.08962E8,MATCH,FULL_MATCH,FAIR
2931595.0,2931595,592969000,5.92969E8,MATCH,733347000,7.33347E8,MATCH,FULL_MATCH,FAIR
2931601.0,2931601,41206977.2886912,4.12069772886912E7,MATCH,95572465.4647624,9.55724654647624E7,MATCH,FULL_MATCH,FAIR
2931608.0,2931608,13234000,1.3234E7,MATCH,13210000,1.321E7,MATCH,FULL_MATCH,FAIR
2931610.0,2931610,9583000,9583000.0,MATCH,47409000,4.7409E7,MATCH,FULL_MATCH,FAIR
2931615.0,2931615,14963000,1.4963E7,MATCH,59461000,5.9461E7,MATCH,FULL_MATCH,FAIR
2931616.0,2931616,14963000,1.4963E7,MATCH,59461000,5.9461E7,MATCH,FULL_MATCH,FAIR
2931617.0,2931617,14963000,1.4963E7,MATCH,59461000,5.9461E7,MATCH,FULL_MATCH,FAIR
2931650.0,2931650,18467000,1.8467E7,MATCH,40520000,4.052E7,MATCH,FULL_MATCH,FAIR
2931666.0,2931666,25170000,2.517E7,MATCH,10867000,1.0867E7,MATCH,FULL_MATCH,FAIR
2931667.0,2931667,2147021550.71445,2.14702155071445E9,MATCH,2732044975.40408,2.73204497540408E9,MATCH,FULL_MATCH,FAIR
2931668.0,2931668,2147021550.71445,2.14702155071445E9,MATCH,2732044975.40408,2.73204497540408E9,MATCH,FULL_MATCH,FAIR
2931687.0,2931687,12203000,1.2203E7,MATCH,3849000,3849000.0,MATCH,FULL_MATCH,FAIR
2931688.0,2931688,8069000,8069000.0,MATCH,8864000,8864000.0,MATCH,FULL_MATCH,FAIR
2931690.0,2931690,19442000,1.9442E7,MATCH,30540000,3.054E7,MATCH,FULL_MATCH,FAIR
2931691.0,2931691,19442000,1.9442E7,MATCH,30540000,3.054E7,MATCH,FULL_MATCH,FAIR
2931711.0,2931711,182967000,1.82967E8,MATCH,319392000,3.19392E8,MATCH,FULL_MATCH,FAIR
2931719.0,2931719,365532000,3.65532E8,MATCH,408962000,4.08962E8,MATCH,FULL_MATCH,FAIR
2931732.0,2931732,1971000,1971000.0,MATCH,3665000,3665000.0,MATCH,FULL_MATCH,FAIR
2931762.0,2931762,66092000,6.6092E7,MATCH,268339000,2.68339E8,MATCH,FULL_MATCH,FAIR
2931767.0,2931767,768304000,7.68304E8,MATCH,149964000,1.49964E8,MATCH,FULL_MATCH,FAIR
2931783.0,2931783,814000,814000.0,MATCH,9851000,9851000.0,MATCH,FULL_MATCH,FAIR
2931795.0,2931795,1504000,1504000.0,MATCH,6358000,6358000.0,MATCH,FULL_MATCH,FAIR
2931806.0,2931806,66092000,6.6092E7,MATCH,268339000,2.68339E8,MATCH,FULL_MATCH,FAIR
2931812.0,2931812,2745700000,2.7457E9,MATCH,1095500000,1.0955E9,MATCH,FULL_MATCH,FAIR
2931824.0,2931824,32450000,3.245E7,MATCH,21467000,2.1467E7,MATCH,FULL_MATCH,FAIR
2931825.0,2931825,32450000,3.245E7,MATCH,21467000,2.1467E7,MATCH,FULL_MATCH,FAIR
2931826.0,2931826,32450000,3.245E7,MATCH,21467000,2.1467E7,MATCH,FULL_MATCH,FAIR
2931827.0,2931827,32450000,3.245E7,MATCH,21467000,2.1467E7,MATCH,FULL_MATCH,FAIR
2931828.0,2931828,32450000,3.245E7,MATCH,21467000,2.1467E7,MATCH,FULL_MATCH,FAIR
2931829.0,2931829,32450000,3.245E7,MATCH,21467000,2.1467E7,MATCH,FULL_MATCH,FAIR
2931830.0,2931830,32450000,3.245E7,MATCH,21467000,2.1467E7,MATCH,FULL_MATCH,FAIR
2931843.0,2931843,3283773000,3.283773E9,MATCH,1360283000,1.360283E9,MATCH,FULL_MATCH,FAIR
2931846.0,2931846,4602000,4602000.0,MATCH,13317000,1.3317E7,MATCH,FULL_MATCH,FAIR
2931851.0,2931851,126920000,1.2692E8,MATCH,81122000,8.1122E7,MATCH,FULL_MATCH,FAIR
2931854.0,2931854,46298000,4.6298E7,MATCH,564531000,5.64531E8,MATCH,FULL_MATCH,FAIR
2931864.0,2931864,66092000,6.6092E7,MATCH,268339000,2.68339E8,MATCH,FULL_MATCH,FAIR
2931869.0,2931869,1017000,1017000.0,MATCH,17154000,1.7154E7,MATCH,FULL_MATCH,FAIR
2931929.0,2931929,24471000,2.4471E7,MATCH,17985000,1.7985E7,MATCH,FULL_MATCH,FAIR
2931932.0,2931932,2894000000,2.894E9,MATCH,1789000000,1.789E9,MATCH,FULL_MATCH,FAIR
2931933.0,2931933,15835000,1.5835E7,MATCH,143248000,1.43248E8,MATCH,FULL_MATCH,FAIR
2931935.0,2931935,11878000,1.1878E7,MATCH,9885000,9885000.0,MATCH,FULL_MATCH,FAIR
2931942.0,2931942,7219000,7219000.0,MATCH,129036000,1.29036E8,MATCH,FULL_MATCH,FAIR
2931957.0,2931957,6580000,6580000.0,MATCH,2162000,2162000.0,MATCH,FULL_MATCH,FAIR
2932002.0,2932002,11878000,1.1878E7,MATCH,9885000,9885000.0,MATCH,FULL_MATCH,FAIR
2932026.0,2932026,59637000,5.9637E7,MATCH,80500000,8.05E7,MATCH,FULL_MATCH,FAIR
2932030.0,2932030,1702000,1702000.0,MATCH,12869000,1.2869E7,MATCH,FULL_MATCH,FAIR
2932058.0,2932058,237000,237000.0,MATCH,1909000,1909000.0,MATCH,FULL_MATCH,FAIR
2932063.0,2932063,11141000,1.1141E7,MATCH,2147000,2147000.0,MATCH,FULL_MATCH,FAIR
2932064.0,2932064,11141000,1.1141E7,MATCH,2147000,2147000.0,MATCH,FULL_MATCH,FAIR
2932065.0,2932065,11141000,1.1141E7,MATCH,2147000,2147000.0,MATCH,FULL_MATCH,FAIR
2932066.0,2932066,11141000,1.1141E7,MATCH,2147000,2147000.0,MATCH,FULL_MATCH,FAIR
2932067.0,2932067,933000,933000.0,MATCH,5460000,5460000.0,MATCH,FULL_MATCH,FAIR
2932079.0,2932079,13072000000,1.3072E10,MATCH,301581000000,3.01581E11,MATCH,FULL_MATCH,FAIR
2932113.0,2932113,22448000,2.2448E7,MATCH,13381000,1.3381E7,MATCH,FULL_MATCH,FAIR
2932127.0,2932127,14075000,1.4075E7,MATCH,206046000,2.06046E8,MATCH,FULL_MATCH,FAIR
2932146.0,2932146,1.92898836E9,1.92898836E9,MATCH,7.225263828E10,7.225263828E10,MATCH,FULL_MATCH,FAIR
2932147.0,2932147,1.256453044E10,1.256453044E10,MATCH,6.7022906912E11,6.7022906912E11,MATCH,FULL_MATCH,FAIR
2932148.0,2932148,1.339405872E10,1.339405872E10,MATCH,6.6855139936E11,6.6855139936E11,MATCH,FULL_MATCH,FAIR
2932149.0,2932149,1.274507848E10,1.274507848E10,MATCH,7.628837174E11,7.628837174E11,MATCH,FULL_MATCH,FAIR
2932150.0,2932150,2.7795663E9,2.7795663E9,MATCH,1.134705672E11,1.134705672E11,MATCH,FULL_MATCH,FAIR
2932186.0,2932186,12481000,1.2481E7,MATCH,24911000,2.4911E7,MATCH,FULL_MATCH,FAIR
2932202.0,2932202,857000,857000.0,MATCH,15254000,1.5254E7,MATCH,FULL_MATCH,FAIR
2932217.0,2932217,1122000,1122000.0,MATCH,7733000,7733000.0,MATCH,FULL_MATCH,FAIR
2932234.0,2932234,170439000,1.70439E8,MATCH,91491000,9.1491E7,MATCH,FULL_MATCH,FAIR
2932254.0,2932254,229374000,2.29374E8,MATCH,793253000,7.93253E8,MATCH,FULL_MATCH,FAIR
2932292.0,2932292,2077468331.52371,2.07746833152371E9,MATCH,12568019363.0112,1.25680193630112E10,MATCH,FULL_MATCH,FAIR
2932336.0,2932336,46204000,4.6204E7,MATCH,35231000,3.5231E7,MATCH,FULL_MATCH,FAIR
2932348.0,2932348,2529000,2529000.0,MATCH,38483000,3.8483E7,MATCH,FULL_MATCH,FAIR
2932359.0,2932359,13213000,1.3213E7,MATCH,6671000,6671000.0,MATCH,FULL_MATCH,FAIR
2932382.0,2932382,14057000,1.4057E7,MATCH,29739000,2.9739E7,MATCH,FULL_MATCH,FAIR
2932389.0,2932389,229374000,2.29374E8,MATCH,793253000,7.93253E8,MATCH,FULL_MATCH,FAIR
2932393.0,2932393,229374000,2.29374E8,MATCH,793253000,7.93253E8,MATCH,FULL_MATCH,FAIR
2932412.0,2932412,826542000,8.26542E8,MATCH,24934498000,2.4934498E10,MATCH,FULL_MATCH,FAIR
2932415.0,2932415,2077468331.52371,2.07746833152371E9,MATCH,12568019363.0112,1.25680193630112E10,MATCH,FULL_MATCH,FAIR
2932418.0,2932418,2077468331.52371,2.07746833152371E9,MATCH,12568019363.0112,1.25680193630112E10,MATCH,FULL_MATCH,FAIR
2932424.0,2932424,2077468331.52371,2.07746833152371E9,MATCH,12568019363.0112,1.25680193630112E10,MATCH,FULL_MATCH,FAIR
2932445.0,2932445,466000,466000.0,MATCH,1367000,1367000.0,MATCH,FULL_MATCH,FAIR
2932447.0,2932447,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932448.0,2932448,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932449.0,2932449,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932451.0,2932451,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932452.0,2932452,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932453.0,2932453,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932454.0,2932454,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932455.0,2932455,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932456.0,2932456,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932457.0,2932457,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932458.0,2932458,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932459.0,2932459,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932460.0,2932460,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932461.0,2932461,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932462.0,2932462,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932463.0,2932463,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932464.0,2932464,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932465.0,2932465,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932466.0,2932466,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932467.0,2932467,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932468.0,2932468,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932469.0,2932469,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932470.0,2932470,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932471.0,2932471,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932472.0,2932472,971093000,9.71093E8,MATCH,1012353000,1.012353E9,MATCH,FULL_MATCH,FAIR
2932479.0,2932479,30270000,3.027E7,MATCH,13738000,1.3738E7,MATCH,FULL_MATCH,FAIR
2932517.0,2932517,19638000,1.9638E7,MATCH,13502000,1.3502E7,MATCH,FULL_MATCH,FAIR
2932521.0,2932521,635120000,6.3512E8,MATCH,1424821000,1.424821E9,MATCH,FULL_MATCH,FAIR
2932557.0,2932557,2841774362.55676,2.84177436255676E9,MATCH,3537460705.55362,3.53746070555362E9,MATCH,FULL_MATCH,FAIR
2932577.0,2932577,103674000,1.03674E8,MATCH,100208000,1.00208E8,MATCH,FULL_MATCH,FAIR
2932581.0,2932581,229374000,2.29374E8,MATCH,793253000,7.93253E8,MATCH,FULL_MATCH,FAIR
2932583.0,2932583,229374000,2.29374E8,MATCH,793253000,7.93253E8,MATCH,FULL_MATCH,FAIR
2932633.0,2932633,435557000,4.35557E8,MATCH,119288000,1.19288E8,MATCH,FULL_MATCH,FAIR
2932634.0,2932634,435557000,4.35557E8,MATCH,119288000,1.19288E8,MATCH,FULL_MATCH,FAIR
2932635.0,2932635,435557000,4.35557E8,MATCH,119288000,1.19288E8,MATCH,FULL_MATCH,FAIR
2932636.0,2932636,435557000,4.35557E8,MATCH,119288000,1.19288E8,MATCH,FULL_MATCH,FAIR
2932637.0,2932637,435557000,4.35557E8,MATCH,119288000,1.19288E8,MATCH,FULL_MATCH,FAIR
2932638.0,2932638,435557000,4.35557E8,MATCH,119288000,1.19288E8,MATCH,FULL_MATCH,FAIR
2932639.0,2932639,435557000,4.35557E8,MATCH,119288000,1.19288E8,MATCH,FULL_MATCH,FAIR
2932640.0,2932640,435557000,4.35557E8,MATCH,119288000,1.19288E8,MATCH,FULL_MATCH,FAIR
2932641.0,2932641,435557000,4.35557E8,MATCH,119288000,1.19288E8,MATCH,FULL_MATCH,FAIR
2932642.0,2932642,435557000,4.35557E8,MATCH,119288000,1.19288E8,MATCH,FULL_MATCH,FAIR
2932643.0,2932643,435557000,4.35557E8,MATCH,119288000,1.19288E8,MATCH,FULL_MATCH,FAIR
2932644.0,2932644,435557000,4.35557E8,MATCH,119288000,1.19288E8,MATCH,FULL_MATCH,FAIR
2932645.0,2932645,435557000,4.35557E8,MATCH,119288000,1.19288E8,MATCH,FULL_MATCH,FAIR
2932649.0,2932649,199398000,1.99398E8,MATCH,117570000,1.1757E8,MATCH,FULL_MATCH,FAIR
2932652.0,2932652,912401000,9.12401E8,MATCH,679863000,6.79863E8,MATCH,FULL_MATCH,FAIR
2932667.0,2932667,1489000,1489000.0,MATCH,489000,489000.0,MATCH,FULL_MATCH,FAIR
2932668.0,2932668,83141000,8.3141E7,MATCH,70131000,7.0131E7,MATCH,FULL_MATCH,FAIR
2932671.0,2932671,735039000,7.35039E8,MATCH,3836298000,3.836298E9,MATCH,FULL_MATCH,FAIR
2932700.0,2932700,256857000,2.56857E8,MATCH,3826181000,3.826181E9,MATCH,FULL_MATCH,FAIR
2932701.0,2932701,256857000,2.56857E8,MATCH,3826181000,3.826181E9,MATCH,FULL_MATCH,FAIR
2932702.0,2932702,256857000,2.56857E8,MATCH,3826181000,3.826181E9,MATCH,FULL_MATCH,FAIR
2932703.0,2932703,256857000,2.56857E8,MATCH,3826181000,3.826181E9,MATCH,FULL_MATCH,FAIR
2932705.0,2932705,256857000,2.56857E8,MATCH,3826181000,3.826181E9,MATCH,FULL_MATCH,FAIR
2932709.0,2932709,61162000,6.1162E7,MATCH,116295000,1.16295E8,MATCH,FULL_MATCH,FAIR
2932710.0,2932710,4983000,4983000.0,MATCH,9421000,9421000.0,MATCH,FULL_MATCH,FAIR
2932764.0,2932764,26967000,2.6967E7,MATCH,125328000,1.25328E8,MATCH,FULL_MATCH,FAIR
2932782.0,2932782,4077000,4077000.0,MATCH,4314000,4314000.0,MATCH,FULL_MATCH,FAIR
2932792.0,2932792,23440000,2.344E7,MATCH,25552000,2.5552E7,MATCH,FULL_MATCH,FAIR
2932801.0,2932801,1098100000,1.0981E9,MATCH,3186500000,3.1865E9,MATCH,FULL_MATCH,FAIR
2932803.0,2932803,23440000,2.344E7,MATCH,15659000,1.5659E7,MATCH,FULL_MATCH,FAIR
2932818.0,2932818,1409318.909772164,1409318.909772164,MATCH,2088596.12014262,2088596.12014262,MATCH,FULL_MATCH,FAIR
2932837.0,2932837,298419000,2.98419E8,MATCH,95211000,9.5211E7,MATCH,FULL_MATCH,FAIR
2932843.0,2932843,8141000,8141000.0,MATCH,10725000,1.0725E7,MATCH,FULL_MATCH,FAIR
2932859.0,2932859,40296000,4.0296E7,MATCH,17086000,1.7086E7,MATCH,FULL_MATCH,FAIR
2932872.0,2932872,3567000,3567000.0,MATCH,125390000,1.2539E8,MATCH,FULL_MATCH,FAIR
