RatingID,XPK_COUNTERPARTY,FAIR_AnnualTurnover,RDF_TotalTurnover,Turnover_Match_Status,FAIR_TotalAssets,RDF_TotalAssets,Assets_Match_Status,Overall_Match_Status,RDF_Source_System
2838529,2838529,null,1857000,FAIR_NULL,4116000,4668000,MISMATCH,MISMATCH,FAIR
2838577,2838577,null,1949000,FAIR_NULL,28582000,28582000,MATCH,MISMATCH,FAIR
2838603,2838603,null,4575000,FAIR_NULL,943000,2805000,MISMATCH,MISMATCH,FAIR
2838618,2838618,3804619073.47086,3804619073.47086,MATCH,null,1152195077.81397,FAIR_NULL,MISMATCH,FAIR
2838685,2838685,2264324.26225743,2264324.26225743,MATCH,null,1788953.95567803,FAIR_NULL,MISMATCH,FAIR
2838790,2838790,null,10762000,FAIR_NULL,124538000,124538000,MATCH,MISMATCH,FAIR
2838929,2838929,9723831,9723831,MATCH,null,3749000,FAIR_NULL,MISMATCH,FAIR
2839100,2839100,3014000,3014000,MATCH,null,3672000,FAIR_NULL,MISMATCH,FAIR
2839165,2839165,null,5505700000,FAIR_NULL,8238006000,8238006000,MATCH,MISMATCH,FAIR
2839359,2839359,null,507372402,FAIR_NULL,1688112000,1688112000,MATCH,MISMATCH,FAIR
2839413,2839413,690324828.085415,690324828.085415,MATCH,null,2320409880.5646,FAIR_NULL,MISMATCH,FAIR
2839432,2839432,null,906000,FAIR_NULL,5337000,5337000,MATCH,MISMATCH,FAIR
2839541,2839541,null,4516794.68072911,FAIR_NULL,3600825.40410409,3600825.40410409,MATCH,MISMATCH,FAIR
2839633,2839633,13196000,13196000,MATCH,null,5999000,FAIR_NULL,MISMATCH,FAIR
2839638,2839638,29273000,29273000,MATCH,null,1193101000,FAIR_NULL,MISMATCH,FAIR
2839639,2839639,58980000,58980000,MATCH,null,25976000,FAIR_NULL,MISMATCH,FAIR
2839642,2839642,11101000,11101000,MATCH,null,4098000,FAIR_NULL,MISMATCH,FAIR
2839695,2839695,null,1114000,FAIR_NULL,904000,904000,MATCH,MISMATCH,FAIR
2839768,2839768,null,1844000,FAIR_NULL,2088000,2258000,MISMATCH,MISMATCH,FAIR
2839977,2839977,null,73482000,FAIR_NULL,46747000,46889000,MISMATCH,MISMATCH,FAIR
2840060,2840060,null,616159000,FAIR_NULL,261623000,276329000,MISMATCH,MISMATCH,FAIR
2840070,2840070,null,4945000,FAIR_NULL,3230000,3230000,MATCH,MISMATCH,FAIR
2840091,2840091,null,1221694000,FAIR_NULL,1509947000,1509947000,MATCH,MISMATCH,FAIR
2840226,2840226,null,3327000,FAIR_NULL,95187000,97731000,MISMATCH,MISMATCH,FAIR
2840351,2840351,89168000,89168000,MATCH,null,380027000,FAIR_NULL,MISMATCH,FAIR
2840618,2840618,null,20916000,FAIR_NULL,8181000,8181000,MATCH,MISMATCH,FAIR
2840675,2840675,2767000,2767000,MATCH,null,2499000,FAIR_NULL,MISMATCH,FAIR
2840709,2840709,null,8035000,FAIR_NULL,2309000,4221000,MISMATCH,MISMATCH,FAIR
2840923,2840923,2855000,2855000,MATCH,null,5214000,FAIR_NULL,MISMATCH,FAIR
2840925,2840925,null,6162811024.99854,FAIR_NULL,3661791270.90496,3676941903.1525,MISMATCH,MISMATCH,FAIR
2840993,2840993,5978000,5978000,MATCH,null,3430000,FAIR_NULL,MISMATCH,FAIR
2841001,2841001,null,14986000,FAIR_NULL,1152000,2458000,MISMATCH,MISMATCH,FAIR
2841193,2841193,270287730.72747,270287730.72747,MATCH,null,3695247014.11509,FAIR_NULL,MISMATCH,FAIR
2841239,2841239,50399000,50399000,MATCH,null,268429000,FAIR_NULL,MISMATCH,FAIR
2841241,2841241,null,139357000,FAIR_NULL,13068000,13359000,MISMATCH,MISMATCH,FAIR
2841262,2841262,954451000,954451000,MATCH,null,281524000,FAIR_NULL,MISMATCH,FAIR
2841299,2841299,null,253689042.956856,FAIR_NULL,288494870.473603,288494870.473603,MATCH,MISMATCH,FAIR
2841311,2841311,null,191865000,FAIR_NULL,164157000,227386000,MISMATCH,MISMATCH,FAIR
2841322,2841322,16144564727.1087,16144564727.1087,MATCH,null,47214704555.7059,FAIR_NULL,MISMATCH,FAIR
2841358,2841358,null,6297000,FAIR_NULL,3025000,3038000,MISMATCH,MISMATCH,FAIR
2841382,2841382,null,3148000,FAIR_NULL,1038000,1993000,MISMATCH,MISMATCH,FAIR
2841434,2841434,null,6297000,FAIR_NULL,3025000,3036000,MISMATCH,MISMATCH,FAIR
2841564,2841564,1419845.56874496,1419845.56874496,MATCH,null,844762.014521148,FAIR_NULL,MISMATCH,FAIR
2841570,2841570,null,14275000,FAIR_NULL,5790000,5790000,MATCH,MISMATCH,FAIR
2841860,2841860,null,2032122692725.3,FAIR_NULL,95529365725660.5,95529365725660.5,MATCH,MISMATCH,FAIR
2841931,2841931,null,136000,FAIR_NULL,1363000,2557000,MISMATCH,MISMATCH,FAIR
2842089,2842089,15732000,15732000,MATCH,null,8477000,FAIR_NULL,MISMATCH,FAIR
2842150,2842150,null,548231089.395585,FAIR_NULL,23652482808.5414,23652482808.5414,MATCH,MISMATCH,FAIR
2842154,2842154,null,3335000,FAIR_NULL,4165000,4165000,MATCH,MISMATCH,FAIR
2842156,2842156,null,6300000,FAIR_NULL,4134000,4134000,MATCH,MISMATCH,FAIR
2842251,2842251,null,365533840.028954,FAIR_NULL,62782983170.4669,62782983170.4669,MATCH,MISMATCH,FAIR
2842417,2842417,null,574848000,FAIR_NULL,888467000,2114527000,MISMATCH,MISMATCH,FAIR
2842452,2842452,151377000,151377000,MATCH,null,1933841000,FAIR_NULL,MISMATCH,FAIR
2842501,2842501,null,62782000,FAIR_NULL,28239000,28817000,MISMATCH,MISMATCH,FAIR
2842504,2842504,null,62768000,FAIR_NULL,24561000,24561000,MATCH,MISMATCH,FAIR
2842810,2842810,null,963000,FAIR_NULL,1732000,1837000,MISMATCH,MISMATCH,FAIR
2842847,2842847,null,41045000,FAIR_NULL,17112000,17205000,MISMATCH,MISMATCH,FAIR
2842873,2842873,12684000,12684000,MATCH,null,2027000,FAIR_NULL,MISMATCH,FAIR
2842907,2842907,43242000,43242000,MATCH,null,36534000,FAIR_NULL,MISMATCH,FAIR
2842965,2842965,null,11874000000,FAIR_NULL,12199000000,12865000000,MISMATCH,MISMATCH,FAIR
2843039,2843039,null,3170617487.67924,FAIR_NULL,4284013112.41442,4504604955.06545,MISMATCH,MISMATCH,FAIR
2843183,2843183,null,3358000,FAIR_NULL,2560000,3845000,MISMATCH,MISMATCH,FAIR
2843186,2843186,null,662730727.470141,FAIR_NULL,732329895.041622,845737423.090843,MISMATCH,MISMATCH,FAIR
2843280,2843280,null,7816000,FAIR_NULL,1483000,5475000,MISMATCH,MISMATCH,FAIR
2843288,2843288,null,129866087.585958,FAIR_NULL,630846000.723851,630846000.723851,MATCH,MISMATCH,FAIR
2843290,2843290,32243224.7779549,32243224.7779549,MATCH,null,23147346.845821,FAIR_NULL,MISMATCH,FAIR
2843374,2843374,null,1025000,FAIR_NULL,542000,542000,MATCH,MISMATCH,FAIR
2843393,2843393,14568000,14568000,MATCH,null,11311000,FAIR_NULL,MISMATCH,FAIR
2843482,2843482,null,25044000,FAIR_NULL,8184000,8224000,MISMATCH,MISMATCH,FAIR
2843499,2843499,null,1397000,FAIR_NULL,447000,979000,MISMATCH,MISMATCH,FAIR
2843530,2843530,476833000,476833000,MATCH,null,1191973000,FAIR_NULL,MISMATCH,FAIR
2843560,2843560,null,119643000,FAIR_NULL,205985000,205985000,MATCH,MISMATCH,FAIR
2843693,2843693,61448000,126655808.903366,MISMATCH,null,257388707.926167,FAIR_NULL,MISMATCH,FAIR
2843710,2843710,null,12275000,FAIR_NULL,11633000,11633000,MATCH,MISMATCH,FAIR
2844004,2844004,15704000,15704000,MATCH,null,8554000,FAIR_NULL,MISMATCH,FAIR
2844036,2844036,465000,465000,MATCH,null,2577000,FAIR_NULL,MISMATCH,FAIR
2844089,2844089,39764000,39764000,MATCH,null,17717000,FAIR_NULL,MISMATCH,FAIR
2844090,2844090,1687000,1687000,MATCH,null,3237000,FAIR_NULL,MISMATCH,FAIR
2844246,2844246,null,130007000,FAIR_NULL,201052000,201052000,MATCH,MISMATCH,FAIR
2844328,2844328,null,40532000,FAIR_NULL,31909000,33346000,MISMATCH,MISMATCH,FAIR
2844337,2844337,91000,91000,MATCH,null,954000,FAIR_NULL,MISMATCH,FAIR
2844338,2844338,28596000,28596000,MATCH,null,52970000,FAIR_NULL,MISMATCH,FAIR
2844445,2844445,null,322451140.065147,FAIR_NULL,1052359753.8907,1120033478.10351,MISMATCH,MISMATCH,FAIR
2844448,2844448,null,8049000,FAIR_NULL,13559000,13559000,MATCH,MISMATCH,FAIR
2844564,2844564,null,7155000,FAIR_NULL,2834000,2834000,MATCH,MISMATCH,FAIR
2844608,2844608,13874000,13874000,MATCH,null,6242000,FAIR_NULL,MISMATCH,FAIR
2844625,2844625,null,56272000,FAIR_NULL,5908000,5908000,MATCH,MISMATCH,FAIR
2844651,2844651,1468100000,1468100000,MATCH,null,6817700000,FAIR_NULL,MISMATCH,FAIR
2844655,2844655,null,47557000,FAIR_NULL,99212000,99212000,MATCH,MISMATCH,FAIR
2844700,2844700,null,139227000,FAIR_NULL,79499000,81933000,MISMATCH,MISMATCH,FAIR
2844855,2844855,null,95367000,FAIR_NULL,60193000,158891000,MISMATCH,MISMATCH,FAIR
2844911,2844911,null,4867000,FAIR_NULL,7706000,7764000,MISMATCH,MISMATCH,FAIR
2845015,2845015,null,263043792.978646,FAIR_NULL,1444525877.6692,1444525877.6692,MATCH,MISMATCH,FAIR
2845037,2845037,null,52270126.7979395,FAIR_NULL,172076707.356778,172076707.356778,MATCH,MISMATCH,FAIR
2845074,2845074,null,199398000,FAIR_NULL,117570000,117570000,MATCH,MISMATCH,FAIR
2845150,2845150,null,53978000,FAIR_NULL,693880000,693880000,MATCH,MISMATCH,FAIR
2845193,2845193,9778000,9778000,MATCH,null,6957000,FAIR_NULL,MISMATCH,FAIR
2845259,2845259,204271000,204271000,MATCH,null,244548000,FAIR_NULL,MISMATCH,FAIR
2845315,2845315,null,87753000,FAIR_NULL,22342000,26509000,MISMATCH,MISMATCH,FAIR
2845355,2845355,null,263043792.978646,FAIR_NULL,1444525877.6692,1444525877.6692,MATCH,MISMATCH,FAIR
2845624,2845624,null,9973000,FAIR_NULL,6117000,6117000,MATCH,MISMATCH,FAIR
2845642,2845642,72524000,72524000,MATCH,null,378351000,FAIR_NULL,MISMATCH,FAIR
2845651,2845651,null,80326000,FAIR_NULL,54023000,54023000,MATCH,MISMATCH,FAIR
2845670,2845670,null,3408000,FAIR_NULL,5046000,5046000,MATCH,MISMATCH,FAIR
2845742,2845742,null,22342000,FAIR_NULL,6478000,6478000,MATCH,MISMATCH,FAIR
2845781,2845781,null,3059000,FAIR_NULL,22615000,22615000,MATCH,MISMATCH,FAIR
2845902,2845902,null,87713600,FAIR_NULL,89458000,96311000,MISMATCH,MISMATCH,FAIR
2846005,2846005,3001000,3001000,MATCH,null,2313000,FAIR_NULL,MISMATCH,FAIR
2846013,2846013,null,25058000,FAIR_NULL,8282000,8564000,MISMATCH,MISMATCH,FAIR
2846041,2846041,374457000,374457000,MATCH,null,129263000,FAIR_NULL,MISMATCH,FAIR
2846057,2846057,null,5432000,FAIR_NULL,4902000,6293000,MISMATCH,MISMATCH,FAIR
2846171,2846171,null,1415000,FAIR_NULL,1783000,1783000,MATCH,MISMATCH,FAIR
2846277,2846277,null,6071000,FAIR_NULL,160100000,167111000,MISMATCH,MISMATCH,FAIR
2846303,2846303,5611000,5611000,MATCH,null,5247000,FAIR_NULL,MISMATCH,FAIR
2846389,2846389,null,1587000,FAIR_NULL,1947000,2054000,MISMATCH,MISMATCH,FAIR
2846505,2846505,null,87462000,FAIR_NULL,89937000,89937000,MATCH,MISMATCH,FAIR
2846512,2846512,null,13422874000,FAIR_NULL,6735601000,6735601000,MATCH,MISMATCH,FAIR
2846545,2846545,null,4605000,FAIR_NULL,2741000,2741000,MATCH,MISMATCH,FAIR
2846557,2846557,37325000,37325000,MATCH,null,10497000,FAIR_NULL,MISMATCH,FAIR
2846581,2846581,10983000,10983000,MATCH,null,14804000,FAIR_NULL,MISMATCH,FAIR
2846589,2846589,123771000,123771000,MATCH,null,228304000,FAIR_NULL,MISMATCH,FAIR
2846594,2846594,7340000,7340000,MATCH,null,10825000,FAIR_NULL,MISMATCH,FAIR
2846599,2846599,null,8227000,FAIR_NULL,535000,753000,MISMATCH,MISMATCH,FAIR
2846643,2846643,null,322451140.065147,FAIR_NULL,1120033478.10351,1120033478.10351,MATCH,MISMATCH,FAIR
2846647,2846647,153682000,153682000,MATCH,null,99791000,FAIR_NULL,MISMATCH,FAIR
2846683,2846683,null,22530000,FAIR_NULL,15027000,42818000,MISMATCH,MISMATCH,FAIR
2846691,2846691,2919000,2919000,MATCH,null,942000,FAIR_NULL,MISMATCH,FAIR
2846692,2846692,168802000,168802000,MATCH,null,165425000,FAIR_NULL,MISMATCH,FAIR
2846826,2846826,1002000000,1002000000,MATCH,null,968000000,FAIR_NULL,MISMATCH,FAIR
2846848,2846848,null,875000,FAIR_NULL,5244000,6070000,MISMATCH,MISMATCH,FAIR
2846915,2846915,null,15659426.5855778,FAIR_NULL,8370692.1517521,8370692.1517521,MATCH,MISMATCH,FAIR
2846932,2846932,null,2778000,FAIR_NULL,8152000,8152000,MATCH,MISMATCH,FAIR
2846982,2846982,null,881000,FAIR_NULL,2617000,2617000,MATCH,MISMATCH,FAIR
2847091,2847091,32450000,32450000,MATCH,null,21467000,FAIR_NULL,MISMATCH,FAIR
2847100,2847100,890952000,890952000,MATCH,null,222017000,FAIR_NULL,MISMATCH,FAIR
2847157,2847157,65351972.4936663,65351972.4936663,MATCH,null,4960371878.39305,FAIR_NULL,MISMATCH,FAIR
2847238,2847238,1524000,1524000,MATCH,null,712000,FAIR_NULL,MISMATCH,FAIR
2847288,2847288,376000,376000,MATCH,null,18802000,FAIR_NULL,MISMATCH,FAIR
2847294,2847294,1062000,1062000,MATCH,null,18093000,FAIR_NULL,MISMATCH,FAIR
2847304,2847304,7115000,7115000,MATCH,null,7323000,FAIR_NULL,MISMATCH,FAIR
2847382,2847382,null,1112305000,FAIR_NULL,284894000,463010000,MISMATCH,MISMATCH,FAIR
2847463,2847463,21013000,21013000,MATCH,null,79200000,FAIR_NULL,MISMATCH,FAIR
2847541,2847541,null,13072000000,FAIR_NULL,301581000000,301581000000,MATCH,MISMATCH,FAIR
2847608,2847608,5534170.79635819,5534170.79635819,MATCH,null,2287657.02431716,FAIR_NULL,MISMATCH,FAIR
2847618,2847618,null,872000,FAIR_NULL,55490000,55490000,MATCH,MISMATCH,FAIR
2847621,2847621,3799000,3799000,MATCH,null,4104000,FAIR_NULL,MISMATCH,FAIR
2847717,2847717,2170000,2170000,MATCH,null,3719000,FAIR_NULL,MISMATCH,FAIR
2847726,2847726,null,14018000,FAIR_NULL,135184000,135184000,MATCH,MISMATCH,FAIR
2847897,2847897,null,2911000,FAIR_NULL,2749000,2749000,MATCH,MISMATCH,FAIR
2847907,2847907,null,1468000,FAIR_NULL,1662000,1662000,MATCH,MISMATCH,FAIR
2847935,2847935,null,12008267.3096796,FAIR_NULL,9122746.58399357,9122746.58399357,MATCH,MISMATCH,FAIR
2848005,2848005,1386312000,1386312000,MATCH,null,1060791000,FAIR_NULL,MISMATCH,FAIR
2848009,2848009,1555008000,1386312000,MISMATCH,null,1060791000,FAIR_NULL,MISMATCH,FAIR
2848090,2848090,null,7273000,FAIR_NULL,20447000,20507000,MISMATCH,MISMATCH,FAIR
2848091,2848091,null,39157000,FAIR_NULL,143501000,143501000,MATCH,MISMATCH,FAIR
2848100,2848100,4114700000,4114700000,MATCH,null,22034200000,FAIR_NULL,MISMATCH,FAIR
2848122,2848122,70319000,70319000,MATCH,null,51076000,FAIR_NULL,MISMATCH,FAIR
2848176,2848176,null,5439000000,FAIR_NULL,9444000000,14433000000,MISMATCH,MISMATCH,FAIR
2848353,2848353,null,1040654000,FAIR_NULL,659857000,659857000,MATCH,MISMATCH,FAIR
2848363,2848363,null,433000,FAIR_NULL,7185000,12635000,MISMATCH,MISMATCH,FAIR
2848598,2848598,null,46630000,FAIR_NULL,29408000,29408000,MATCH,MISMATCH,FAIR
2848731,2848731,null,9038000,FAIR_NULL,2426000,4412000,MISMATCH,MISMATCH,FAIR
2848750,2848750,2077468331.52371,2077468331.52371,MATCH,null,12568019363.0112,FAIR_NULL,MISMATCH,FAIR
2848807,2848807,null,3198000,FAIR_NULL,500000,4150000,MISMATCH,MISMATCH,FAIR
2848837,2848837,null,8656000,FAIR_NULL,6336000,6336000,MATCH,MISMATCH,FAIR
2848924,2848924,null,63438537.8212088,FAIR_NULL,176598805.646037,176598805.646037,MATCH,MISMATCH,FAIR
2849056,2849056,13576000,13576000,MATCH,null,7774000,FAIR_NULL,MISMATCH,FAIR
2849295,2849295,null,341296434.226078,FAIR_NULL,589737617.91138,589737617.91138,MATCH,MISMATCH,FAIR
2849376,2849376,16512000,16512000,MATCH,null,2936000,FAIR_NULL,MISMATCH,FAIR
2849397,2849397,null,2233000,FAIR_NULL,1997000,1997000,MATCH,MISMATCH,FAIR
2849437,2849437,34427000,34427000,MATCH,null,21713000,FAIR_NULL,MISMATCH,FAIR
2849464,2849464,null,37011000,FAIR_NULL,30127000,31477000,MISMATCH,MISMATCH,FAIR
2849667,2849667,null,3171500000,FAIR_NULL,13258000000,13258000000,MATCH,MISMATCH,FAIR
2849671,2849671,12576581767.8921,12576581767.8921,MATCH,null,50050939264.7228,FAIR_NULL,MISMATCH,FAIR
2849675,2849675,null,41568946.7969598,FAIR_NULL,96584328.6283026,96584328.6283026,MATCH,MISMATCH,FAIR
2849710,2849710,2707000,2707000,MATCH,null,2797000,FAIR_NULL,MISMATCH,FAIR
2849782,2849782,null,3481000,FAIR_NULL,2715000,2715000,MATCH,MISMATCH,FAIR
2849844,2849844,null,192688000,FAIR_NULL,128958000,128958000,MATCH,MISMATCH,FAIR
2849853,2849853,7406000,7406000,MATCH,null,88056000,FAIR_NULL,MISMATCH,FAIR
2849913,2849913,220000,220000,MATCH,null,1264000,FAIR_NULL,MISMATCH,FAIR
2849928,2849928,774369000,774369000,MATCH,null,436301000,FAIR_NULL,MISMATCH,FAIR
2849956,2849956,1639618168.65726,1639618168.65726,MATCH,null,3930818856.3156,FAIR_NULL,MISMATCH,FAIR
2850009,2850009,null,1017000,FAIR_NULL,17154000,17154000,MATCH,MISMATCH,FAIR
2850104,2850104,1730887000,1730887000,MATCH,null,1783439000,FAIR_NULL,MISMATCH,FAIR
2850181,2850181,null,253000,FAIR_NULL,3821000,3821000,MATCH,MISMATCH,FAIR
2850283,2850283,4313000,4313000,MATCH,null,3411000,FAIR_NULL,MISMATCH,FAIR
2850301,2850301,null,32911000,FAIR_NULL,16378000,16378000,MATCH,MISMATCH,FAIR
2850345,2850345,null,4758000,FAIR_NULL,5620000,5620000,MATCH,MISMATCH,FAIR
2850582,2850582,7435630677.49359,7435630677.49359,MATCH,null,5398511072.37918,FAIR_NULL,MISMATCH,FAIR
2850611,2850611,null,146226000,FAIR_NULL,132088000,132088000,MATCH,MISMATCH,FAIR
2850705,2850705,null,14933000,FAIR_NULL,7495000,12721000,MISMATCH,MISMATCH,FAIR
2850726,2850726,null,4957000,FAIR_NULL,6240000,6240000,MATCH,MISMATCH,FAIR
2850803,2850803,null,69159000,FAIR_NULL,37663000,37663000,MATCH,MISMATCH,FAIR
2850804,2850804,6209000,10308000,MISMATCH,9065000,9346000,MISMATCH,MISMATCH,FAIR
2850864,2850864,122146000,122146000,MATCH,null,114831000,FAIR_NULL,MISMATCH,FAIR
2850873,2850873,null,96654000,FAIR_NULL,37908000,53184000,MISMATCH,MISMATCH,FAIR
2850897,2850897,null,860000,FAIR_NULL,784000,784000,MATCH,MISMATCH,FAIR
2851009,2851009,null,190829000,FAIR_NULL,1397209000,1429483000,MISMATCH,MISMATCH,FAIR
2851079,2851079,null,3939000,FAIR_NULL,4444000,5721000,MISMATCH,MISMATCH,FAIR
2851116,2851116,null,337444000,FAIR_NULL,7207504000,7207504000,MATCH,MISMATCH,FAIR
2851284,2851284,null,2000000,FAIR_NULL,100000000,100000000,MATCH,MISMATCH,FAIR
2851335,2851335,null,11364000,FAIR_NULL,4205000,4690000,MISMATCH,MISMATCH,FAIR
2851382,2851382,null,7738000,FAIR_NULL,3822000,3822000,MATCH,MISMATCH,FAIR
2851439,2851439,null,2973000,FAIR_NULL,1737000,1737000,MATCH,MISMATCH,FAIR
2851499,2851499,767000,767000,MATCH,null,461000,FAIR_NULL,MISMATCH,FAIR
2851525,2851525,null,177784000,FAIR_NULL,233638000,234960000,MISMATCH,MISMATCH,FAIR
2851534,2851534,17601000,17601000,MATCH,null,31989000,FAIR_NULL,MISMATCH,FAIR
2851629,2851629,null,15127800,FAIR_NULL,18713000,18894000,MISMATCH,MISMATCH,FAIR
2851645,2851645,8416000,8416000,MATCH,null,8729000,FAIR_NULL,MISMATCH,FAIR
2851733,2851733,null,38384000,FAIR_NULL,862837000,862837000,MATCH,MISMATCH,FAIR
2851748,2851748,null,10135000,FAIR_NULL,7272000,7389000,MISMATCH,MISMATCH,FAIR
2851788,2851788,null,1000000,FAIR_NULL,7148000,7148000,MATCH,MISMATCH,FAIR
2851824,2851824,null,238052841.11473,FAIR_NULL,969575642.417662,969575642.417662,MATCH,MISMATCH,FAIR
2851858,2851858,3244000,3244000,MATCH,null,8138000,FAIR_NULL,MISMATCH,FAIR
2851880,2851880,null,11145000,FAIR_NULL,9646000,9646000,MATCH,MISMATCH,FAIR
2851892,2851892,null,10679000,FAIR_NULL,4545000,14416000,MISMATCH,MISMATCH,FAIR
2851914,2851914,null,431000,FAIR_NULL,2613000,2613000,MATCH,MISMATCH,FAIR
2851926,2851926,null,27236000,FAIR_NULL,35791000,36517000,MISMATCH,MISMATCH,FAIR
2851962,2851962,18900000,18900000,MATCH,null,693000000,FAIR_NULL,MISMATCH,FAIR
2852036,2852036,null,30268525.9882448,FAIR_NULL,5633283.39287772,5633283.39287772,MATCH,MISMATCH,FAIR
2852037,2852037,null,3371965.63454996,FAIR_NULL,1243152.85706049,1243152.85706049,MATCH,MISMATCH,FAIR
2852038,2852038,328554000,328554000,MATCH,null,101505000,FAIR_NULL,MISMATCH,FAIR
2852079,2852079,null,0,FAIR_NULL,0,0,MATCH,MISMATCH,FAIR
2852081,2852081,0,0,MATCH,null,0,FAIR_NULL,MISMATCH,FAIR
2852083,2852083,0,0,MATCH,null,0,FAIR_NULL,MISMATCH,FAIR
2852087,2852087,0,0,MATCH,null,0,FAIR_NULL,MISMATCH,FAIR
2852090,2852090,null,0,FAIR_NULL,0,0,MATCH,MISMATCH,FAIR
2852091,2852091,null,0,FAIR_NULL,0,0,MATCH,MISMATCH,FAIR
2852092,2852092,null,144830538.393645,FAIR_NULL,269685789.938217,270601059.13504,MISMATCH,MISMATCH,FAIR
2852093,2852093,null,0,FAIR_NULL,0,0,MATCH,MISMATCH,FAIR
2852120,2852120,null,0,FAIR_NULL,0,0,MATCH,MISMATCH,FAIR
2852142,2852142,0,0,MATCH,null,0,FAIR_NULL,MISMATCH,FAIR
2852202,2852202,846000,846000,MATCH,null,5345000,FAIR_NULL,MISMATCH,FAIR
2852203,2852203,null,566952000,FAIR_NULL,366426000,366426000,MATCH,MISMATCH,FAIR
2852205,2852205,null,24739000,FAIR_NULL,18361000,18361000,MATCH,MISMATCH,FAIR
2852241,2852241,null,3444000000,FAIR_NULL,44293000000,44293000000,MATCH,MISMATCH,FAIR
2852243,2852243,null,3018718.98962562,FAIR_NULL,749887.235002255,749887.235002255,MATCH,MISMATCH,FAIR
2852304,2852304,14252000,14252000,MATCH,null,26447000,FAIR_NULL,MISMATCH,FAIR
2852305,2852305,null,11058000,FAIR_NULL,4578000,4578000,MATCH,MISMATCH,FAIR
2852354,2852354,37516000,37516000,MATCH,null,18231000,FAIR_NULL,MISMATCH,FAIR
2852358,2852358,null,898000,FAIR_NULL,11083000,11195000,MISMATCH,MISMATCH,FAIR
2852386,2852386,null,40118000,FAIR_NULL,13038000,13066000,MISMATCH,MISMATCH,FAIR
2852411,2852411,null,78204000,FAIR_NULL,27465000,27465000,MATCH,MISMATCH,FAIR
2852429,2852429,11390000,11390000,MATCH,null,6958000,FAIR_NULL,MISMATCH,FAIR
2852437,2852437,null,909407.665505227,FAIR_NULL,452961.672473868,452961.672473868,MATCH,MISMATCH,FAIR
2852484,2852484,null,1809375.54056392,FAIR_NULL,319437.236925561,787637.663610679,MISMATCH,MISMATCH,FAIR
2852534,2852534,null,8764227.64227642,FAIR_NULL,1238095.23809524,1238095.23809524,MATCH,MISMATCH,FAIR
2852606,2852606,31557000,31557000,MATCH,null,25494000,FAIR_NULL,MISMATCH,FAIR
2852712,2852712,8842000,8842000,MATCH,null,8306000,FAIR_NULL,MISMATCH,FAIR
2852809,2852809,null,23987000,FAIR_NULL,8621000,8621000,MATCH,MISMATCH,FAIR
2852846,2852846,null,676000,FAIR_NULL,4637000,4659000,MISMATCH,MISMATCH,FAIR
2852867,2852867,null,2565000,FAIR_NULL,3535000,3535000,MATCH,MISMATCH,FAIR
2852977,2852977,14336000,14336000,MATCH,null,15082000,FAIR_NULL,MISMATCH,FAIR
2852980,2852980,2036000,2036000,MATCH,null,22509000,FAIR_NULL,MISMATCH,FAIR
2853153,2853153,null,187314000,FAIR_NULL,95154000,95278000,MISMATCH,MISMATCH,FAIR
2853156,2853156,null,101981541.802389,FAIR_NULL,395428881.65038,395428881.65038,MATCH,MISMATCH,FAIR
2853220,2853220,null,129856000,FAIR_NULL,147280000,147280000,MATCH,MISMATCH,FAIR
2853292,2853292,21310000,21310000,MATCH,null,8990000,FAIR_NULL,MISMATCH,FAIR
2853341,2853341,null,7391000,FAIR_NULL,6080000,6370000,MISMATCH,MISMATCH,FAIR
2853427,2853427,null,9235000,FAIR_NULL,64151000,64151000,MATCH,MISMATCH,FAIR
2853456,2853456,74938000,74938000,MATCH,null,19162000,FAIR_NULL,MISMATCH,FAIR
2853626,2853626,null,80898.4799131379,FAIR_NULL,233566775.2443,233566775.2443,MATCH,MISMATCH,FAIR
2853917,2853917,null,8719000,FAIR_NULL,6513000,6513000,MATCH,MISMATCH,FAIR
2854015,2854015,16307000,16307000,MATCH,null,10325000,FAIR_NULL,MISMATCH,FAIR
2854112,2854112,null,25489000,FAIR_NULL,215884000,215884000,MATCH,MISMATCH,FAIR
2854115,2854115,null,49409000,FAIR_NULL,41164000,66566000,MISMATCH,MISMATCH,FAIR
2854141,2854141,null,8597000,FAIR_NULL,10109000,13110000,MISMATCH,MISMATCH,FAIR
2854145,2854145,null,251000000,FAIR_NULL,350000000,350000000,MATCH,MISMATCH,FAIR
2854157,2854157,null,442000,FAIR_NULL,2081000,2081000,MATCH,MISMATCH,FAIR
2854184,2854184,null,584706840.390879,FAIR_NULL,164616000,164616000,MATCH,MISMATCH,FAIR
2854188,2854188,673000,673000,MATCH,null,3876000,FAIR_NULL,MISMATCH,FAIR
2854268,2854268,0,0,MATCH,null,0,FAIR_NULL,MISMATCH,FAIR
2854333,2854333,null,736302000,FAIR_NULL,550276000,550276000,MATCH,MISMATCH,FAIR
2854345,2854345,55582000,55582000,MATCH,null,90328000,FAIR_NULL,MISMATCH,FAIR
2854405,2854405,null,15440000,FAIR_NULL,413585000,413585000,MATCH,MISMATCH,FAIR
2854472,2854472,null,16475000,FAIR_NULL,7811000,9937000,MISMATCH,MISMATCH,FAIR
2854490,2854490,null,14831000,FAIR_NULL,13270000,13270000,MATCH,MISMATCH,FAIR
