DeliveryEntity,ReportingDate,ReportingEntity,CreditFacilityID,CreditFacilitySourceSystemIdentifier,CounterpartyID,CounterpartySourceSystemIdentifier,BaselProductType,PlNplIndicator,SpecialisedLendingType,SourcedExemptionId,PDModelCode,LastPerformingPDModelCode,InterCompanyFlag,LGDModelCode,BaselCreditRiskApproach,ExemptionConditionId,ExemptionId,ExemptionName,ExemptionType,DeliveryEntity,ReportingDate,ReportingEntity,CreditFacilityID,CreditFacilitySourceSystemIdentifier,CounterpartyID,CounterpartySourceSystemIdentifier,BaselProductType,PlNplIndicator,SpecialisedLendingType,SourcedExemptionId,PDModelCode,LastPerformingPDModelCode,InterCompanyFlag,LGDModelCode,BaselCreditRiskApproach,ExemptionConditionIdRC,ExemptionIdRC,ExemptionNameRC,ExemptionTypeRC
IHUB-FR1,2025-05-31,810219,1N08768774,AAB.SYS.2180,10876877,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08768774,AAB.SYS.2180,10876877,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N087735310,AAB.SYS.2180,10877353,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N087735310,AAB.SYS.2180,10877353,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08773802,AAB.SYS.2180,10877380,AAB.SYS.2180,19,NPL,null,null,PICOWW01,null,Y,LNOMO401,FIRB,1169,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,IHUB-FR1,2025-05-31,810219,1N08773802,AAB.SYS.2180,10877380,AAB.SYS.2180,19,NPL,null,null,PICOWW01,null,Y,LNOMO401,SA,100,ICO,Intercompany,P
IHUB-FR1,2025-05-31,810219,1N08775054,AAB.SYS.2180,10877505,AAB.SYS.2180,2,NPL,IPREF-RRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1553,AIRB_SL_RRE,Specialised Lending Residential Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08775054,AAB.SYS.2180,10877505,AAB.SYS.2180,2,NPL,IPREF-RRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08776434,AAB.SYS.2180,10877643,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08776434,AAB.SYS.2180,10877643,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08776454,AAB.SYS.2180,10877645,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08776454,AAB.SYS.2180,10877645,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08778455,AAB.SYS.2180,10877845,AAB.SYS.2180,22,NPL,IPREF-CRE,null,PDFTWW01,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08778455,AAB.SYS.2180,10877845,AAB.SYS.2180,22,NPL,IPREF-CRE,null,PDFTWW01,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08781226,AAB.SYS.2180,10878122,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08781226,AAB.SYS.2180,10878122,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08781227,AAB.SYS.2180,10878122,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08781227,AAB.SYS.2180,10878122,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08783654,AAB.SYS.2180,10878365,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08783654,AAB.SYS.2180,10878365,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08783655,AAB.SYS.2180,10878365,AAB.SYS.2180,22,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08783655,AAB.SYS.2180,10878365,AAB.SYS.2180,22,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08786244,AAB.SYS.2180,10878624,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08786244,AAB.SYS.2180,10878624,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08787075,AAB.SYS.2180,10878707,AAB.SYS.2180,22,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08787075,AAB.SYS.2180,10878707,AAB.SYS.2180,22,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08787736,AAB.SYS.2180,10878773,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08787736,AAB.SYS.2180,10878773,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08793984,AAB.SYS.2180,10879398,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08793984,AAB.SYS.2180,10879398,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08800445,AAB.SYS.2180,10880044,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08800445,AAB.SYS.2180,10880044,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08800446,AAB.SYS.2180,10880044,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08800446,AAB.SYS.2180,10880044,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08801514,AAB.SYS.2180,10880151,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PDFTWW01,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08801514,AAB.SYS.2180,10880151,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PDFTWW01,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08805294,AAB.SYS.2180,10880529,AAB.SYS.2180,22,NPL,IPREF-RRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1553,AIRB_SL_RRE,Specialised Lending Residential Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08805294,AAB.SYS.2180,10880529,AAB.SYS.2180,22,NPL,IPREF-RRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08809434,AAB.SYS.2180,10880943,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08809434,AAB.SYS.2180,10880943,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08810094,AAB.SYS.2180,10881009,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08810094,AAB.SYS.2180,10881009,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08810114,AAB.SYS.2180,10881011,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08810114,AAB.SYS.2180,10881011,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08810124,AAB.SYS.2180,10881012,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08810124,AAB.SYS.2180,10881012,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08810164,AAB.SYS.2180,10881016,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08810164,AAB.SYS.2180,10881016,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08812145,AAB.SYS.2180,10881214,AAB.SYS.2180,22,NPL,IPREF-RRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1553,AIRB_SL_RRE,Specialised Lending Residential Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08812145,AAB.SYS.2180,10881214,AAB.SYS.2180,22,NPL,IPREF-RRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08813604,AAB.SYS.2180,10881360,AAB.SYS.2180,2,NPL,IPREF-RRE,null,PDFTWW01,PGCRWW03,null,LCROWW05,AIRB,1553,AIRB_SL_RRE,Specialised Lending Residential Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08813604,AAB.SYS.2180,10881360,AAB.SYS.2180,2,NPL,IPREF-RRE,null,PDFTWW01,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08813605,AAB.SYS.2180,10881360,AAB.SYS.2180,22,NPL,IPREF-CRE,null,PDFTWW01,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08813605,AAB.SYS.2180,10881360,AAB.SYS.2180,22,NPL,IPREF-CRE,null,PDFTWW01,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08815724,AAB.SYS.2180,10881572,AAB.SYS.2180,2,NPL,IPREF-RRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1553,AIRB_SL_RRE,Specialised Lending Residential Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08815724,AAB.SYS.2180,10881572,AAB.SYS.2180,2,NPL,IPREF-RRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08815844,AAB.SYS.2180,10881584,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08815844,AAB.SYS.2180,10881584,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08816064,AAB.SYS.2180,10881606,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08816064,AAB.SYS.2180,10881606,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08817424,AAB.SYS.2180,10881742,AAB.SYS.2180,2,NPL,IPREF-RRE,null,PDFTWW01,PGCRWW03,null,LCROWW05,AIRB,1553,AIRB_SL_RRE,Specialised Lending Residential Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08817424,AAB.SYS.2180,10881742,AAB.SYS.2180,2,NPL,IPREF-RRE,null,PDFTWW01,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08822472,AAB.SYS.2180,10882247,AAB.SYS.2180,19,NPL,null,null,PICOWW01,null,Y,LNOMO401,FIRB,1169,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,IHUB-FR1,2025-05-31,810219,1N08822472,AAB.SYS.2180,10882247,AAB.SYS.2180,19,NPL,null,null,PICOWW01,null,Y,LNOMO401,SA,100,ICO,Intercompany,P
IHUB-FR1,2025-05-31,810219,1N08826054,AAB.SYS.2180,10882605,AAB.SYS.2180,2,NPL,IPREF-RRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1553,AIRB_SL_RRE,Specialised Lending Residential Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08826054,AAB.SYS.2180,10882605,AAB.SYS.2180,2,NPL,IPREF-RRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08832527,AAB.SYS.2180,10883252,AAB.SYS.2180,2,NPL,IPREF-RRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1553,AIRB_SL_RRE,Specialised Lending Residential Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08832527,AAB.SYS.2180,10883252,AAB.SYS.2180,2,NPL,IPREF-RRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08833484,AAB.SYS.2180,10883348,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08833484,AAB.SYS.2180,10883348,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08833555,AAB.SYS.2180,10883355,AAB.SYS.2180,2,NPL,IPREF-RRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1553,AIRB_SL_RRE,Specialised Lending Residential Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08833555,AAB.SYS.2180,10883355,AAB.SYS.2180,2,NPL,IPREF-RRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N088444710,AAB.SYS.2180,10884447,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N088444710,AAB.SYS.2180,10884447,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N088444720,AAB.SYS.2180,10884447,AAB.SYS.2180,22,NPL,IPREF-RRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1553,AIRB_SL_RRE,Specialised Lending Residential Real Estate,P,IHUB-FR1,2025-05-31,810219,1N088444720,AAB.SYS.2180,10884447,AAB.SYS.2180,22,NPL,IPREF-RRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08844964,AAB.SYS.2180,10884496,AAB.SYS.2180,22,NPL,IPREF-RRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1553,AIRB_SL_RRE,Specialised Lending Residential Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08844964,AAB.SYS.2180,10884496,AAB.SYS.2180,22,NPL,IPREF-RRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08848104,AAB.SYS.2180,10884810,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08848104,AAB.SYS.2180,10884810,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08848394,AAB.SYS.2180,10884839,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PDFTWW01,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08848394,AAB.SYS.2180,10884839,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PDFTWW01,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08848395,AAB.SYS.2180,10884839,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PDFTWW01,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08848395,AAB.SYS.2180,10884839,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PDFTWW01,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08848674,AAB.SYS.2180,10884867,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08848674,AAB.SYS.2180,10884867,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08857284,AAB.SYS.2180,10885728,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PPRIWW07,PPRIWW07,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08857284,AAB.SYS.2180,10885728,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PPRIWW07,PPRIWW07,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08861865,AAB.SYS.2180,10886186,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08861865,AAB.SYS.2180,10886186,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08870134,AAB.SYS.2180,10887013,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08870134,AAB.SYS.2180,10887013,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08870135,AAB.SYS.2180,10887013,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08870135,AAB.SYS.2180,10887013,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08871394,AAB.SYS.2180,10887139,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08871394,AAB.SYS.2180,10887139,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08872924,AAB.SYS.2180,10887292,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08872924,AAB.SYS.2180,10887292,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08872925,AAB.SYS.2180,10887292,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08872925,AAB.SYS.2180,10887292,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
IHUB-FR1,2025-05-31,810219,1N08880184,AAB.SYS.2180,10888018,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,AIRB,1552,AIRB_SL_CRE,Specialised Lending Commercial Real Estate,P,IHUB-FR1,2025-05-31,810219,1N08880184,AAB.SYS.2180,10888018,AAB.SYS.2180,2,NPL,IPREF-CRE,null,PGCRWW03,PGCRWW03,null,LCROWW05,FIRB,1640,NMB Corps_ECIRB,PPU4_Non-Mainbank Corporates,P
