DeliveryEntity,ReportingDate,ReportingEntity,CreditFacilityID,CreditFacilitySourceSystemIdentifier,CounterpartyID,CounterpartySourceSystemIdentifier,BaselProductType,PlNplIndicator,SpecialisedLendingType,SourcedExemptionId,PDModelCode,LastPerformingPDModelCode,InterCompanyFlag,LGDModelCode,BaselCreditRiskApproach,ExemptionConditionId,ExemptionId,ExemptionName,ExemptionType,DeliveryEntity,ReportingDate,ReportingEntity,CreditFacilityID,CreditFacilitySourceSystemIdentifier,CounterpartyID,CounterpartySourceSystemIdentifier,BaselProductType,PlNplIndicator,SpecialisedLendingType,SourcedExemptionId,PDModelCode,LastPerformingPDModelCode,InterCompanyFlag,LGDModelCode,BaselCreditRiskApproach,ExemptionConditionIdRC,ExemptionIdRC,ExemptionNameRC,ExemptionTypeRC
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43751658,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43751658,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43751662,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43751662,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43751674,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43751674,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43751728,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43751728,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43751731,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43751731,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43751740,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43751740,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43751749,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43751749,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43751762,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43751762,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43751763,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43751763,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43751772,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43751772,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43752614,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43752614,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43753159,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43753159,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43753207,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43753207,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43753209,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43753209,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43753240,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43753240,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43753294,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43753294,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43753314,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43753314,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43753315,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43753315,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43753959,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43753959,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43753960,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43753960,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43754157,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43754157,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43754304,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43754304,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43757456,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43757456,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43757546,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43757546,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43757939,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43757939,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43758606,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43758606,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43758607,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43758607,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43758653,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43758653,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43759106,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43759106,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43764530,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43764530,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43764535,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43764535,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43764540,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43764540,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43764542,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43764542,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43765849,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43765849,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43766227,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43766227,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43766245,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43766245,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43766441,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43766441,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43766459,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43766459,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43766460,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43766460,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43766465,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43766465,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43767726,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43767726,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43767866,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43767866,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43768575,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43768575,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43769321,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43769321,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43771307,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43771307,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43776321,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43776321,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43778581,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43778581,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43778668,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43778668,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43778702,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43778702,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43779483,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43779483,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43779486,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43779486,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43788851,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43788851,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43789154,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43789154,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43789396,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43789396,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43789512,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43789512,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43789536,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43789536,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43790281,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,P,BEAM,2025-05-31,525135,CF/FI_X_AMS_NEDF/43790281,AAB.SYS.12036,BCA195425758,AAB.SYS.1861,80,NPL,null,null,PLCRWW04,PLCRWW04,null,LNOMO401,SA,101,CCP,Central Counterparties,T
